Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Floors,CaloriesBMR,MarginalCalories,RestingHeartRate
10101,10/5/2022,4606,3.01999998092651,3.01999998092651,0,0.569999992847443,0.509999990463257,1.94000005722046,0,10,11,102,1317,1916,4,1504,273,78
10101,10/6/2022,2690,1.75,1.75,0,0,0,1.75,0,0,0,117,526,1880,4,1504,242,75
10101,10/7/2022,4143,2.72000002861023,2.72000002861023,0,0,0,2.71000003814697,0,0,0,260,1180,2286,2,1504,479,76
10101,10/8/2022,703,0.46000000834465,0.46000000834465,0,0,0,0.46000000834465,0,0,0,34,1406,1608,2,1504,71,
10101,10/9/2022,0,0,0,0,0,0,0,0,0,0,1,1439,1509,0,1504,4,
10101,10/10/2022,5998,3.92000007629395,3.92000007629395,0,0.070000000298023,0.28999999165535,3.53999996185303,0,6,13,305,1116,2440,4,1504,640,74
10101,10/11/2022,5479,3.60999989509583,3.60999989509583,0,0.100000001490116,0.079999998211861,3.4300000667572,0,10,13,298,1119,2463,6,1504,659,73
10101,10/12/2022,6264,4.13000011444092,4.13000011444092,0,0.28999999165535,0.569999992847443,3.25999999046326,0,23,52,291,884,2778,6,1504,929,72
10101,10/13/2022,4931,3.23000001907349,3.23000001907349,0,0.050000000745058,0.370000004768372,2.79999995231628,0,8,47,295,655,2610,2,1504,783,69
10101,10/14/2022,5730,3.74000000953674,3.74000000953674,0,0.239999994635582,0.889999985694885,2.59999990463257,0,10,59,281,1090,2700,3,1504,816,70
10101,10/15/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/16/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/17/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/18/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/19/2022,4416,2.88000011444092,2.88000011444092,0,0.129999995231628,0.52999997138977,2.21000003814697,0,13,43,351,1033,2891,3,1504,985,71
10101,10/20/2022,3166,2.07999992370606,2.07999992370606,0,0,0.28999999165535,1.77999997138977,0,0,23,216,1077,2328,4,1504,549,
10101,10/21/2022,5739,3.78999996185303,3.78999996185303,0,0.6700000166893,0.77999997138977,2.3199999332428,0,41,94,256,1049,3011,3,1504,1101,71
10101,10/22/2022,0,0,0,0,0,0,0,0,0,0,2,1438,1528,0,1504,23,
10101,10/23/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/24/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/25/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/26/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1504,0,1504,0,
10101,10/27/2022,1949,1.28999996185303,1.28999996185303,0,0,0,1.27999997138977,0,0,0,116,690,1236,0,841,252,
10102,10/5/2022,10030,6.55999994277954,6.55999994277954,0,0,0.319999992847443,6.21999979019165,0,0,15,426,555,3190,3,1659,1032,64
10102,10/6/2022,9740,6.42999982833862,6.42999982833862,0,0.070000000298023,0.479999989271164,5.8600001335144,0,1,13,376,732,2973,2,1659,879,63
10102,10/7/2022,9575,6.32000017166138,6.32000017166138,0,0,0,6.30000019073486,0,0,0,445,509,3096,3,1659,955,65
10102,10/8/2022,2975,1.96000003814697,1.96000003814697,0,0,0,1.95000004768372,0,0,0,172,1268,2222,1,1659,328,65
10102,10/9/2022,8620,5.53999996185303,5.53999996185303,0,0.939999997615814,1.39999997615814,3.19000005722046,0,14,27,198,1129,2531,6,1659,608,65
10102,10/10/2022,5016,3.28999996185303,3.28999996185303,0,0.090000003576279,0.280000001192093,2.91000008583069,0,2,8,252,823,2407,2,1659,452,66
10102,10/11/2022,9134,6.03000020980835,6.03000020980835,0,0,0,6.01000022888184,0,0,0,361,669,2786,1,1659,752,66
10102,10/12/2022,9614,6.34999990463257,6.34999990463257,0,0,0,6.32999992370605,0,0,0,406,544,2940,1,1659,851,65
10102,10/13/2022,8980,5.92000007629395,5.92000007629395,0,0,0,5.90000009536743,0,0,0,356,1084,2799,0,1659,772,65
10102,10/14/2022,9795,6.40999984741211,6.40999984741211,0,0.180000007152557,0.620000004768372,5.57999992370605,0,3,26,419,992,3326,1,1659,1182,66
10102,10/15/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,10/16/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1660,0,1659,0,
10102,10/17/2022,4681,3.04999995231628,3.04999995231628,0,0.230000004172325,0.769999980926514,2.03999996185303,0,4,33,172,1231,2402,0,1659,506,67
10102,10/18/2022,10182,6.65999984741211,6.65999984741211,0,0,0.319999992847443,6.32999992370605,0,0,13,396,797,2953,3,1659,882,67
10102,10/19/2022,10409,6.8600001335144,6.8600001335144,0,0.070000000298023,0.72000002861023,6.05999994277954,0,2,28,395,1015,3061,2,1659,979,68
10102,10/20/2022,9655,6.32000017166138,6.32000017166138,0,0.129999995231628,0.310000002384186,5.86999988555908,0,2,9,310,1119,2732,2,1659,759,69
10102,10/21/2022,8991,5.92999982833862,5.92999982833862,0,0,0.259999990463257,5.65999984741211,0,0,8,389,1043,2886,3,1659,797,70
10102,10/22/2022,4351,2.85999989509583,2.85999989509583,0,0,0,2.85999989509583,0,0,0,154,1286,2101,5,1659,287,70
10102,10/23/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1660,0,1659,0,
10102,10/24/2022,7082,4.67000007629395,4.67000007629395,0,0,0,4.65999984741211,0,0,0,305,1135,2660,3,1659,671,71
10102,10/25/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,10/26/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,10/27/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,10/28/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,10/29/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,10/30/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,10/31/2022,13127,8.59000015258789,8.59000015258789,0,0,1.57000005245209,7,0,0,32,404,1004,3173,2,1659,1083,73
10102,11/1/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/2/2022,8362,5.51999998092651,5.51999998092651,0,0.059999998658895,0.150000005960464,5.30000019073486,0,1,5,379,1038,2959,1,1659,869,75
10102,11/3/2022,0,0,0,0,0,0,0,0,0,0,0,1241,1660,0,1659,0,
10102,11/4/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/5/2022,6,0,0,0,0,0,0,0,0,0,1,1439,1661,0,1659,1,
10102,11/6/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1728,0,1659,0,
10102,11/7/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/8/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/9/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1660,0,1659,0,
10102,11/10/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1660,0,1659,0,
10102,11/11/2022,0,0,0,0,0,0,0,0,0,0,3,1318,1687,0,1659,25,
10102,11/12/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/13/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/14/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/15/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/16/2022,10139,6.69000005722046,6.69000005722046,0,0.980000019073486,2.02999997138977,3.67000007629395,0,18,66,253,1103,2958,2,1659,929,77
10102,11/17/2022,8235,5.44000005722046,5.44000005722046,0,0.360000014305115,0.300000011920929,4.76999998092651,0,5,7,298,1130,2728,2,1659,710,79
10102,11/18/2022,8293,5.46999979019165,5.46999979019165,0,0,0,5.46000003814697,0,0,0,365,1075,2683,1,1659,665,78
10102,11/19/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/20/2022,0,0,0,0,0,0,0,0,0,0,1,1439,1667,0,1659,4,
10102,11/21/2022,8833,5.82999992370605,5.82999992370605,0,0,0,5.82000017166138,0,0,0,336,1104,2656,0,1659,657,79
10102,11/22/2022,9967,6.57999992370605,6.57999992370605,0,0,0,6.55999994277954,0,0,0,358,1082,2684,2,1659,682,
10102,11/23/2022,8820,5.82000017166138,5.82000017166138,0,0,0,5.80999994277954,0,0,0,314,1126,2515,1,1659,581,78
10102,11/24/2022,1082,0.709999978542328,0.709999978542328,0,0,0,0.709999978542328,0,0,0,70,1370,1832,1,1659,98,78
10102,11/25/2022,2531,1.66999995708466,1.66999995708466,0,0,0,1.66999995708466,0,0,0,128,1312,1966,3,1659,182,77
10102,11/26/2022,0,0,0,0,0,0,0,0,0,0,0,1193,1661,0,1659,0,
10102,11/27/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,11/28/2022,9295,6.13000011444092,6.13000011444092,0,0,0.219999998807907,5.90000009536743,0,0,5,319,1116,2607,2,1659,643,77
10102,11/29/2022,7262,4.78999996185303,4.78999996185303,0,0,0,4.78000020980835,0,0,0,309,1131,2493,4,1659,539,76
10102,11/30/2022,8158,5.36999988555908,5.36999988555908,0,0,0,5.3600001335144,0,0,0,290,1150,2454,1,1659,539,76
10102,12/1/2022,1794,1.17999994754791,1.17999994754791,0,0,0,1.17999994754791,0,0,0,76,1364,1865,0,1659,136,
10102,12/2/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,12/3/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,12/4/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,12/5/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1659,0,1659,0,
10102,12/6/2022,6921,4.57000017166138,4.57000017166138,0,0,0,4.55999994277954,0,0,0,305,1135,2505,2,1659,549,77
10102,12/7/2022,7175,4.65999984741211,4.65999984741211,0,0,0,4.6399998664856,0,0,0,280,1160,2442,1,1659,509,77
10102,12/8/2022,10592,6.96000003814697,6.96000003814697,0,0.059999998658895,0.25,6.63000011444092,0,1,7,397,1035,2988,3,1659,899,77
10102,12/9/2022,8574,5.6399998664856,5.6399998664856,0,0,0,5.61999988555908,0,0,0,309,750,2163,2,1220,633,77
10103,10/5/2022,10657,7.80999994277954,7.80999994277954,2.33071994781494,3.20000004768372,0.209999993443489,4.38000011444092,0,43,22,291,635,1876,5,1093,511,62
10103,10/6/2022,5821,3.66000008583069,3.66000008583069,0,0,0,3.65000009536743,0,0,0,264,687,1527,4,1093,222,62
10103,10/7/2022,12279,8.98999977111816,8.98999977111816,2.61090898513794,2.97000002861023,0.430000007152557,5.57000017166138,0,28,17,342,545,1945,2,1093,572,61
10103,10/8/2022,9503,5.94000005722046,5.94000005722046,0,0,0,5.92000007629395,0,0,0,388,563,1773,5,1093,411,63
10103,10/9/2022,9156,5.82999992370605,5.82999992370605,0,0.850000023841858,0.419999986886978,4.55000019073486,0,11,7,249,528,1624,18,1093,325,63
10103,10/10/2022,7375,4.6399998664856,4.6399998664856,0,0,0,4.63000011444092,0,0,0,283,677,1576,4,1093,262,61
10103,10/11/2022,8438,6.6100001335144,6.6100001335144,2.64755988121033,2.89000010490417,0.059999998658895,3.65000009536743,0,21,11,236,645,1682,6,1093,378,60
10103,10/12/2022,10644,8.05000019073486,8.05000019073486,2.72042989730835,2.85999989509583,0.070000000298023,5.09999990463257,0,20,3,370,560,1870,6,1093,491,61
10103,10/13/2022,7727,4.8600001335144,4.8600001335144,0,0,0,4.84999990463257,0,0,0,305,593,1616,1,1093,300,59
10103,10/14/2022,5482,3.47000002861023,3.47000002861023,0,0,0,3.4300000667572,0.019999999552965,0,0,240,666,1569,2,1093,271,57
10103,10/15/2022,5315,3.29999995231628,3.29999995231628,0,0.600000023841858,0.270000010728836,2.4300000667572,0,14,7,216,581,1541,6,1093,263,58
10103,10/16/2022,8396,7.69999980926514,7.69999980926514,5.04301977157593,5.46000003814697,0.009999999776483,2.22000002861023,0,38,3,183,593,1680,5,1093,414,56
10103,10/17/2022,6127,3.84999990463257,3.84999990463257,0,0,0,3.83999991416931,0,0,0,272,558,1585,4,1093,284,55
10103,10/18/2022,7507,4.65999984741211,4.65999984741211,0,0.170000001788139,0.159999996423721,4.30999994277954,0,27,7,323,570,1844,0,1093,460,53
10103,10/19/2022,6854,4.25,4.25,0,0.03999999910593,0.009999999776483,4.19000005722046,0,5,6,291,611,1689,2,1093,363,55
10103,10/20/2022,11325,8.21000003814697,8.21000003814697,2.69964003562927,3.10999989509583,0.280000001192093,4.80999994277954,0,24,11,335,571,1879,2,1093,513,57
10103,10/21/2022,4446,2.78999996185303,2.78999996185303,0,0,0,2.77999997138977,0,0,0,213,760,1490,2,1093,207,57
10103,10/22/2022,6466,4.07000017166138,4.07000017166138,0,0,0,4.05000019073486,0,0,0,271,637,1562,6,1093,254,59
10103,10/23/2022,11331,9.52999973297119,9.52999973297119,5.03334999084473,5.3600001335144,0,4.15999984741211,0,34,1,292,624,1830,17,1093,501,62
10103,10/24/2022,8936,5.61999988555908,5.61999988555908,0,0,0,5.59999990463257,0,0,0,360,580,1701,3,1093,356,63
10103,10/25/2022,6678,4.05999994277954,4.05999994277954,0,0,0,4.05000019073486,0,0,0,268,678,1579,6,1093,275,61
10103,10/26/2022,12373,9.19999980926514,9.19999980926514,2.76163005828857,2.94000005722046,0.059999998658895,6.17999982833862,0,20,2,361,586,1901,5,1093,513,59
10103,10/27/2022,13431,8.40999984741211,8.40999984741211,0,0,0,8.39000034332275,0,0,0,410,509,1923,6,1093,525,59
10103,10/28/2022,8613,5.32999992370605,5.32999992370605,0,0.140000000596046,0.349999994039536,4.82000017166138,0,2,7,330,565,1678,7,1093,351,60
10103,10/29/2022,12138,10.1800003051758,10.1800003051758,5.17387008666992,5.38000011444092,0.509999990463257,4.26999998092651,0,31,21,292,666,1887,21,1089,546,61
10103,10/30/2022,3664,2.29999995231628,2.29999995231628,0,0,0,2.28999996185303,0,0,0,201,735,1404,3,1089,155,63
10103,10/31/2022,10407,6.53000020980835,6.53000020980835,0,0,0,6.51000022888184,0,0,0,403,521,1766,8,1089,384,64
10103,11/1/2022,6568,4.11999988555908,4.11999988555908,0,0,0,4.1100001335144,0,0,0,248,780,1509,2,1089,230,64
10103,11/2/2022,9674,6.03999996185303,6.03999996185303,0,0,0,6.01999998092651,0,0,0,351,639,1735,2,1089,382,63
10103,11/3/2022,14878,9.47000026702881,9.47000026702881,0,1.87999999523163,0.439999997615814,7.13000011444092,0,24,11,384,524,1924,2,1089,540,66
10103,11/4/2022,7317,4.55000019073486,4.55000019073486,0,0.050000000745058,0,4.48999977111816,0,6,4,320,643,1658,5,1089,319,65
10103,11/5/2022,9299,5.84999990463257,5.84999990463257,0,0,0,5.82999992370605,0,0,0,381,482,1722,5,1089,367,63
10103,11/6/2022,540,0.340000003576279,0.340000003576279,0,0,0,0.340000003576279,0,0,0,46,974,1179,0,1089,41,64
10103,11/7/2022,4901,3.07999992370605,3.07999992370605,0,0,0,3.05999994277954,0,0,0,236,1120,1508,3,1089,237,64
10103,11/8/2022,6260,3.94000005722046,3.94000005722046,0,0.200000002980232,0.219999998807907,3.5,0,15,18,281,806,1687,0,1089,370,63
10103,11/9/2022,7414,4.65000009536743,4.65000009536743,0,0,0,4.6399998664856,0,0,0,353,631,1672,1,1089,352,64
10103,11/10/2022,10129,7.82999992370605,7.82999992370605,3.08263897895813,3.36999988555908,0,4.44000005722046,0,25,1,371,543,1865,3,1089,495,66
10103,11/11/2022,7987,4.98999977111816,4.98999977111816,0,0.379999995231628,0.109999999403954,4.46999979019165,0,10,5,344,605,1762,1,1089,412,64
10103,11/12/2022,3390,2.13000011444092,2.13000011444092,0,0,0,2.10999989509583,0,0,0,210,686,1415,4,1089,167,63
10103,11/13/2022,4367,2.75,2.75,0,0,0,2.74000000953674,0,0,0,254,654,1479,3,1089,210,63
10103,11/14/2022,7147,4.46999979019165,4.46999979019165,0,0,0,4.40000009536743,0,0,0,290,693,1600,2,1089,280,64
10103,11/15/2022,11129,7,7,0,0,0,6.98999977111816,0,0,0,383,600,1796,1,1089,421,67
10103,11/16/2022,8010,5.03000020980835,5.03000020980835,0,0,0,5.01000022888184,0,0,0,343,656,1662,7,1089,325,64
10103,11/17/2022,12464,8.18000030517578,8.18000030517578,0,0,0,8.13000011444092,0.03999999910593,0,0,335,590,1792,8,1089,434,63
10103,11/18/2022,7474,4.69999980926514,4.69999980926514,0,0,0,4.59999990463257,0,0,0,238,643,1653,5,1089,298,64
10103,11/19/2022,7732,4.98999977111816,4.98999977111816,0,0,0,4.98000001907349,0,0,0,236,681,1556,2,1089,269,66
10103,11/20/2022,4024,2.41000008583069,2.41000008583069,0,0,0,2.40000009536743,0,0,0,218,745,1462,2,1089,207,66
10103,11/21/2022,6635,4.09000015258789,4.09000015258789,0,0,0.109999999403954,3.96000003814697,0,3,8,324,549,1639,6,1089,300,64
10103,11/22/2022,7410,5.76000022888184,5.76000022888184,2.56734895706177,2.6800000667572,0.059999998658895,3,0,19,3,239,725,1625,4,1089,333,66
10103,11/23/2022,5794,3.63000011444092,3.63000011444092,0,0,0,3.61999988555908,0,0,0,272,523,1527,5,1089,245,66
10103,11/24/2022,5032,3.17000007629395,3.17000007629395,0,0,0,3.15000009536743,0,0,0,278,606,1531,2,1089,251,65
10103,11/25/2022,9274,7.3899998664856,7.3899998664856,3.47563695907593,4.01000022888184,0.03999999910593,3.3199999332428,0,28,4,273,534,1724,10,1089,416,65
10103,11/26/2022,4775,3,3,0,0,0,2.99000000953674,0,0,0,239,650,1454,2,1089,166,68
10103,11/27/2022,5782,3.52999997138977,3.52999997138977,0,0.029999999329448,0.239999994635582,3.24000000953674,0,1,18,251,674,1579,5,1089,289,67
10103,11/28/2022,6531,4.01999998092651,4.01999998092651,0,0.079999998211861,0.059999998658895,3.86999988555908,0,9,10,233,729,1546,5,1089,265,70
10103,11/29/2022,8846,6.73999977111816,6.73999977111816,2.76872897148132,3,0.019999999552965,3.71000003814697,0,20,3,265,651,1682,4,1089,365,67
10103,11/30/2022,7327,4.57999992370605,4.57999992370605,0,0.100000001490116,0.180000007152557,4.28999996185303,0,3,5,288,726,1599,11,1089,275,66
10103,12/1/2022,8882,5.59000015258789,5.59000015258789,0,0,0,5.57000017166138,0,0,0,411,512,1745,9,1089,353,64
10103,12/2/2022,7126,4.48999977111816,4.48999977111816,0,0,0,4.46999979019165,0,0,0,342,675,1651,5,1089,298,63
10103,12/3/2022,6213,3.83999991416931,3.83999991416931,0,0,0,3.8199999332428,0,0,0,361,579,1658,3,1089,300,63
10103,12/4/2022,8099,6.36999988555908,6.36999988555908,2.63540005683899,2.74000000953674,0.079999998211861,3.52999997138977,0,15,2,266,636,1638,13,1089,343,62
10103,12/5/2022,7077,4.44999980926514,4.44999980926514,0,0.170000001788139,0.200000002980232,4.05999994277954,0,11,10,295,619,1692,6,1089,370,61
10103,12/6/2022,9237,5.80000019073486,5.80000019073486,0,0,0,5.78000020980835,0,0,0,370,593,1729,3,1089,373,63
10103,12/7/2022,6446,3.99000000953674,3.99000000953674,0,0.029999999329448,0.100000001490116,3.84999990463257,0,2,9,273,704,1581,4,1089,275,63
10103,12/8/2022,5852,3.6800000667572,3.6800000667572,0,0,0,3.67000007629395,0,0,0,279,640,1552,3,1089,238,64
10103,12/9/2022,5532,3.5,3.5,0,0,0,3.49000000953674,0,0,0,219,703,1492,4,1089,221,62
10103,12/10/2022,6123,3.88000011444092,3.88000011444092,0,0,0,3.86999988555908,0,0,0,273,619,1591,6,1089,295,61
10103,12/11/2022,16639,10.539999961853,10.539999961853,0,2.91000008583069,3.04999995231628,4.55999994277954,0,62,130,341,236,2467,4,1089,987,62
10103,12/12/2022,7819,4.92000007629395,4.92000007629395,0,0.100000001490116,0.090000003576279,4.71000003814697,0,8,4,319,890,1717,6,1089,392,64
10103,12/13/2022,14302,10.3199996948242,10.3199996948242,2.64100003242493,3.74000000953674,0.689999997615814,5.86999988555908,0,34,26,443,453,2092,10,1089,643,64
10103,12/14/2022,8130,5.09999990463257,5.09999990463257,0,0,0,5.07999992370605,0,0,0,348,620,1684,13,1089,339,63
10103,12/15/2022,7889,4.96999979019165,4.96999979019165,0,0,0,4.94999980926514,0,0,0,300,659,1683,6,1089,349,61
10103,12/16/2022,9427,5.92999982833862,5.92999982833862,0,0,0.430000007152557,5.48000001907349,0,0,19,383,613,1850,5,1089,462,61
10103,12/17/2022,10740,6.76999998092651,6.76999998092651,0,0.879999995231628,0.5,5.36999988555908,0,13,11,367,523,1786,5,1089,424,64
10103,12/18/2022,6701,4.21000003814697,4.21000003814697,0,0.230000004172325,0.46000000834465,3.51999998092651,0,17,29,236,691,1664,7,1089,344,65
10103,12/19/2022,8019,5.03999996185303,5.03999996185303,0,0,0,5.03000020980835,0,0,0,329,584,1641,3,1089,317,64
10103,12/20/2022,7018,4.30000019073486,4.30000019073486,0,0.479999989271164,0.100000001490116,3.70000004768372,0,7,2,258,690,1578,2,1089,295,66
10103,12/21/2022,1292,0.810000002384186,0.810000002384186,0,0,0,0.810000002384186,0,0,0,47,0,499,0,417,46,63
10104,10/5/2022,12579,8.64000034332275,8.64000034332275,0,0.400000005960464,0.680000007152557,7.53999996185303,0,5,18,496,555,3055,1,1482,1094,69
10104,10/6/2022,18061,12.4899997711182,12.4899997711182,0,2.25,2.39000010490417,7.82000017166138,0,43,95,539,397,3685,4,1482,1630,71
10104,10/7/2022,10530,7.19999980926514,7.19999980926514,0,0,0.209999993443489,6.96999979019165,0,0,14,455,627,2779,2,1482,881,75
10104,10/8/2022,15290,10.3900003433228,10.3900003433228,0,1.66999995708466,2.39000010490417,6.30999994277954,0,21,37,369,1013,2879,13,1482,1011,76
10104,10/9/2022,9671,6.6100001335144,6.6100001335144,0,0.180000007152557,0.660000026226044,5.67999982833862,0,4,23,337,503,2536,5,1482,721,79
10104,10/10/2022,6008,4.19000005722046,4.19000005722046,0,0,0,4.17999982833862,0,0,0,223,1217,2123,0,1482,463,80
10104,10/11/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/12/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/13/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/14/2022,205,0.140000000596046,0.140000000596046,0,0,0,0.140000000596046,0,0,0,16,1424,1520,0,1482,24,
10104,10/15/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/16/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/17/2022,9242,6.40000009536743,6.40000009536743,0,0,0.270000010728836,6.07999992370605,0,0,18,344,1078,2549,1,1482,721,82
10104,10/18/2022,12167,8.42000007629395,8.42000007629395,0,0,0.28999999165535,8.10999965667725,0,0,8,385,1047,2572,1,1482,749,83
10104,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/20/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/21/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/22/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/23/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/24/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/25/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/26/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/27/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/28/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/29/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/30/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,10/31/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,11/1/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,1440,1482,0,1482,0,
10104,11/3/2022,0,0,0,0,0,0,0,0,0,0,0,972,1000,0,1000,0,
10106,10/5/2022,11608,7.98999977111816,7.98999977111816,0,0.009999999776483,0.699999988079071,7.25,0,1,38,482,504,2554,2,1309,809,58
10106,10/6/2022,11128,7.69999980926514,7.69999980926514,0,0.050000000745058,1.22000002861023,6.42000007629395,0,5,59,448,324,2596,1,1309,859,55
10106,10/7/2022,15772,10.8900003433228,10.8900003433228,0,0.330000013113022,0.340000003576279,10.2200002670288,0,5,17,578,840,2718,2,1309,937,
10106,10/8/2022,14446,10.0600004196167,10.0600004196167,0,4.1100001335144,2.61999988555908,3.3199999332428,0,115,174,373,778,3427,30,1309,1619,
10106,10/9/2022,6978,4.80999994277954,4.80999994277954,0,1.58000004291534,1.00999999046326,2.21000003814697,0,97,138,278,927,3009,15,1309,1300,57
10106,10/10/2022,14114,9.47000026702881,9.47000026702881,0,0.9200000166893,2.05999994277954,6.46000003814697,0,38,132,605,665,3447,3,1309,1531,58
10106,10/11/2022,12265,8.47000026702881,8.47000026702881,0,0.140000000596046,2.07999992370606,6.21999979019165,0,5,95,541,799,2917,1,1309,1090,
10106,10/12/2022,15505,10.6199998855591,10.6199998855591,0,0.189999997615814,1.0900000333786,9.30000019073486,0,6,46,581,416,2980,8,1309,1130,58
10106,10/13/2022,6390,4.42000007629395,4.42000007629395,0,1.53999996185303,1.22000002861023,1.64999997615814,0,188,208,331,0,3876,7,1309,1985,62
10106,10/14/2022,5468,3.77999997138977,3.77999997138977,0,0.430000007152557,1.20000004768372,2.14000010490417,0,44,117,435,419,2955,6,1309,1187,66
10106,10/15/2022,6966,4.67999982833862,4.67999982833862,0,0.77999997138977,2.02999997138977,1.86000001430511,0,81,195,381,292,3339,6,1309,1509,68
10106,10/16/2022,13764,9.52000045776367,9.52000045776367,0,1.24000000953674,3.53999996185303,4.71999979019165,0,65,183,494,341,3524,8,1309,1635,65
10106,10/17/2022,11634,8.05000019073486,8.05000019073486,0,0,0,8.02000045776367,0,0,0,512,463,2472,0,1309,735,65
10106,10/18/2022,4607,3.19000005722046,3.19000005722046,0,0,0,3.17000007629395,0,0,0,188,1014,1495,2,1092,240,64
10106,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,
10107,10/5/2022,7292,5.48999977111816,5.48999977111816,0,0,0,5.48000001907349,0,0,0,297,1143,2845,0,1809,705,61
10107,10/6/2022,9183,6.94000005722046,6.94000005722046,0,0.059999998658895,0.819999992847443,5.98999977111816,0,1,28,325,1086,3117,0,1809,915,61
10107,10/7/2022,6181,4.67000007629395,4.67000007629395,0,0.119999997317791,0.230000004172325,4.30000019073486,0,2,10,281,1073,2912,0,1809,714,61
10107,10/8/2022,239,0.180000007152557,0.180000007152557,0,0.03999999910593,0.019999999552965,0.119999997317791,0,15,28,45,815,2238,0,1809,335,62
