Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalTimeAwake,TotalMinutesLight,TotalMinutesDeep,TotalMinutesREM
21318,3/8/2023 12:00:00 AM,1,477,529,0,0,0,0
21318,3/9/2023 12:00:00 AM,1,424,473,0,0,0,0
21318,3/10/2023 12:00:00 AM,1,490,538,0,0,0,0
21318,3/11/2023 12:00:00 AM,1,411,420,0,0,0,0
21318,3/12/2023 12:00:00 AM,1,454,467,0,0,0,0
21318,3/13/2023 12:00:00 AM,1,461,535,74,293,90,78
21318,3/14/2023 12:00:00 AM,1,576,667,91,312,108,156
21318,3/15/2023 12:00:00 AM,1,478,508,0,0,0,0
21318,3/16/2023 12:00:00 AM,1,496,579,0,0,0,0
21318,3/17/2023 12:00:00 AM,1,836,840,0,0,0,0
21318,3/18/2023 12:00:00 AM,1,464,521,57,256,90,118
21318,3/19/2023 12:00:00 AM,1,435,480,0,0,0,0
21318,3/20/2023 12:00:00 AM,1,394,451,57,231,68,95
21318,3/21/2023 12:00:00 AM,1,413,482,69,238,95,80
21318,3/22/2023 12:00:00 AM,1,428,501,73,229,93,106
21319,2/28/2023 12:00:00 AM,0,0,0,0,0,0,0
21319,3/1/2023 12:00:00 AM,1,186,239,53,151,25,10
21319,3/2/2023 12:00:00 AM,1,408,476,68,225,87,96
21319,3/3/2023 12:00:00 AM,2,215,245,0,0,0,0
21319,3/4/2023 12:00:00 AM,2,365,431,51,156,43,21
21319,3/5/2023 12:00:00 AM,1,336,399,63,231,51,54
21319,3/6/2023 12:00:00 AM,2,270,307,28,82,35,39
21319,3/7/2023 12:00:00 AM,1,166,195,29,125,13,28
21319,3/8/2023 12:00:00 AM,2,316,367,45,192,7,7
21319,3/9/2023 12:00:00 AM,1,297,358,61,177,58,62
21319,3/10/2023 12:00:00 AM,2,334,394,45,148,13,39
21319,3/11/2023 12:00:00 AM,2,459,537,66,260,43,61
21319,3/12/2023 12:00:00 AM,2,332,441,42,151,32,25
21319,3/13/2023 12:00:00 AM,2,416,482,56,164,60,53
21319,3/14/2023 12:00:00 AM,2,408,479,59,195,69,68
21319,3/15/2023 12:00:00 AM,1,175,205,30,97,37,41
21319,3/16/2023 12:00:00 AM,2,278,299,0,0,0,0
21319,3/17/2023 12:00:00 AM,1,172,204,32,93,46,33
21319,3/18/2023 12:00:00 AM,1,237,295,58,181,12,44
21319,3/19/2023 12:00:00 AM,2,314,373,35,112,37,35
21319,3/20/2023 12:00:00 AM,1,239,293,54,167,39,33
21319,3/21/2023 12:00:00 AM,1,321,380,59,181,81,59
21319,3/22/2023 12:00:00 AM,1,275,323,48,226,32,17
21320,2/28/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/1/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/2/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/3/2023 12:00:00 AM,1,354,395,41,177,57,120
21320,3/4/2023 12:00:00 AM,1,452,504,52,245,88,119
21320,3/5/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/6/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/7/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/8/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/9/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/10/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/11/2023 12:00:00 AM,2,538,581,38,212,60,113
21320,3/12/2023 12:00:00 AM,1,344,380,36,167,94,83
21320,3/13/2023 12:00:00 AM,1,279,329,50,203,35,41
21320,3/14/2023 12:00:00 AM,1,440,488,48,255,73,112
21320,3/15/2023 12:00:00 AM,1,371,453,82,247,63,61
21320,3/16/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/17/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/18/2023 12:00:00 AM,2,539,610,56,179,108,156
21320,3/19/2023 12:00:00 AM,0,0,0,0,0,0,0
21320,3/20/2023 12:00:00 AM,1,383,426,43,232,86,65
21320,3/21/2023 12:00:00 AM,1,340,355,15,187,57,96
21320,3/22/2023 12:00:00 AM,1,341,375,34,189,59,93
21321,2/28/2023 12:00:00 AM,0,0,0,0,0,0,0
21321,3/1/2023 12:00:00 AM,2,557,645,85,260,35,133
21321,3/2/2023 12:00:00 AM,2,446,492,40,187,61,106
21321,3/3/2023 12:00:00 AM,1,501,586,85,298,112,91
21321,3/4/2023 12:00:00 AM,1,409,447,38,245,80,84
21321,3/5/2023 12:00:00 AM,1,614,732,118,350,76,188
21321,3/6/2023 12:00:00 AM,1,384,448,64,258,60,66
21321,3/7/2023 12:00:00 AM,1,507,571,64,271,113,123
21321,3/8/2023 12:00:00 AM,1,466,533,67,253,85,128
21321,3/9/2023 12:00:00 AM,1,455,503,48,268,64,123
21321,3/10/2023 12:00:00 AM,1,528,588,60,326,65,137
21321,3/11/2023 12:00:00 AM,0,0,0,0,0,0,0
21321,3/12/2023 12:00:00 AM,1,486,621,75,252,68,166
21321,3/13/2023 12:00:00 AM,1,608,666,58,323,121,164
21321,3/14/2023 12:00:00 AM,1,645,748,103,420,116,109
21321,3/15/2023 12:00:00 AM,1,519,601,82,294,115,110
21321,3/16/2023 12:00:00 AM,1,722,836,114,407,129,186
21321,3/17/2023 12:00:00 AM,1,308,393,85,221,41,46
21321,3/18/2023 12:00:00 AM,2,691,792,85,322,112,123
21321,3/19/2023 12:00:00 AM,1,486,561,75,293,68,125
21321,3/20/2023 12:00:00 AM,0,0,0,0,0,0,0
21321,3/21/2023 12:00:00 AM,0,0,0,0,0,0,0
21321,3/22/2023 12:00:00 AM,1,346,425,79,227,65,54
21322,2/28/2023 12:00:00 AM,0,0,0,0,0,0,0
21322,3/1/2023 12:00:00 AM,0,0,0,0,0,0,0
21322,3/2/2023 12:00:00 AM,1,221,247,26,111,30,80
21322,3/3/2023 12:00:00 AM,0,0,0,0,0,0,0
21322,3/4/2023 12:00:00 AM,1,70,70,0,0,0,0
21322,3/5/2023 12:00:00 AM,0,0,0,0,0,0,0
21322,3/6/2023 12:00:00 AM,1,310,350,40,185,63,62
21322,3/7/2023 12:00:00 AM,1,372,440,68,208,67,97
21322,3/8/2023 12:00:00 AM,0,0,0,0,0,0,0
21322,3/9/2023 12:00:00 AM,1,102,106,0,0,0,0
21322,3/10/2023 12:00:00 AM,0,0,0,0,0,0,0
21322,3/11/2023 12:00:00 AM,0,0,0,0,0,0,0
21322,3/12/2023 12:00:00 AM,0,0,0,0,0,0,0
21323,2/28/2023 12:00:00 AM,1,369,438,69,167,102,100
21323,3/1/2023 12:00:00 AM,1,454,504,50,234,89,131
21323,3/2/2023 12:00:00 AM,1,512,573,61,312,81,119
21323,3/3/2023 12:00:00 AM,1,513,601,88,371,59,83
21323,3/4/2023 12:00:00 AM,1,426,475,49,182,88,156
21323,3/5/2023 12:00:00 AM,1,306,335,29,165,78,63
21323,3/6/2023 12:00:00 AM,1,382,446,64,198,86,98
21323,3/7/2023 12:00:00 AM,1,611,684,73,375,97,139
21323,3/8/2023 12:00:00 AM,2,561,627,51,223,92,124
21323,3/9/2023 12:00:00 AM,1,355,402,47,178,87,90
21323,3/10/2023 12:00:00 AM,1,461,524,63,265,96,100
21323,3/11/2023 12:00:00 AM,2,437,506,69,221,91,125
21323,3/12/2023 12:00:00 AM,2,145,152,0,0,0,0
21323,3/13/2023 12:00:00 AM,1,420,500,80,234,91,95
21323,3/14/2023 12:00:00 AM,1,433,474,41,198,121,114
21323,3/15/2023 12:00:00 AM,0,0,0,0,0,0,0
21323,3/16/2023 12:00:00 AM,0,0,0,0,0,0,0
21323,3/17/2023 12:00:00 AM,2,614,730,116,401,59,154
21323,3/18/2023 12:00:00 AM,1,256,289,33,144,50,62
21323,3/19/2023 12:00:00 AM,1,555,633,78,286,111,158
21323,3/20/2023 12:00:00 AM,1,469,569,100,319,29,121
21323,3/21/2023 12:00:00 AM,1,406,486,80,237,75,94
21323,3/22/2023 12:00:00 AM,1,398,474,76,174,101,123
21324,2/28/2023 12:00:00 AM,1,455,502,0,0,0,0
21324,3/1/2023 12:00:00 AM,1,458,491,33,303,44,111
21324,3/2/2023 12:00:00 AM,1,464,488,0,0,0,0
21324,3/3/2023 12:00:00 AM,1,436,476,40,251,78,107
21324,3/4/2023 12:00:00 AM,0,0,0,0,0,0,0
21324,3/5/2023 12:00:00 AM,1,521,589,68,349,61,111
21324,3/6/2023 12:00:00 AM,1,458,509,51,323,55,80
21324,3/7/2023 12:00:00 AM,1,228,259,31,159,8,61
21324,3/8/2023 12:00:00 AM,1,184,216,32,124,31,29
21324,3/9/2023 12:00:00 AM,1,395,409,0,0,0,0
21324,3/10/2023 12:00:00 AM,0,0,0,0,0,0,0
21324,3/11/2023 12:00:00 AM,1,554,649,95,357,58,139
21324,3/12/2023 12:00:00 AM,0,0,0,0,0,0,0
21324,3/13/2023 12:00:00 AM,1,504,579,75,286,80,138
21324,3/14/2023 12:00:00 AM,1,555,637,82,418,50,87
21324,3/15/2023 12:00:00 AM,1,486,525,0,0,0,0
21324,3/16/2023 12:00:00 AM,2,501,569,65,267,51,98
21324,3/17/2023 12:00:00 AM,1,542,617,75,385,75,82
21324,3/18/2023 12:00:00 AM,1,463,544,81,298,80,85
21324,3/19/2023 12:00:00 AM,1,543,616,73,379,71,93
21324,3/20/2023 12:00:00 AM,1,384,437,53,289,41,54
21325,2/28/2023 12:00:00 AM,1,369,411,42,194,60,115
21325,3/1/2023 12:00:00 AM,1,359,413,54,176,105,78
21325,3/2/2023 12:00:00 AM,1,396,437,41,218,76,102
21325,3/3/2023 12:00:00 AM,1,391,432,41,202,86,103
21325,3/4/2023 12:00:00 AM,1,316,343,27,199,37,80
21325,3/5/2023 12:00:00 AM,1,485,550,65,343,46,96
21325,3/6/2023 12:00:00 AM,0,0,0,0,0,0,0
21325,3/7/2023 12:00:00 AM,1,420,463,43,200,115,105
21325,3/8/2023 12:00:00 AM,1,399,453,54,275,52,72
21325,3/9/2023 12:00:00 AM,1,334,390,56,217,57,60
21325,3/10/2023 12:00:00 AM,1,358,391,33,192,61,105
21325,3/11/2023 12:00:00 AM,1,417,460,43,219,82,116
21325,3/12/2023 12:00:00 AM,1,481,618,77,251,110,120
21325,3/13/2023 12:00:00 AM,1,485,552,67,293,84,108
21325,3/14/2023 12:00:00 AM,1,514,573,59,327,93,94
21325,3/15/2023 12:00:00 AM,1,347,392,45,220,51,76
21325,3/16/2023 12:00:00 AM,1,370,435,65,228,56,86
21325,3/17/2023 12:00:00 AM,1,394,445,51,195,94,105
21325,3/18/2023 12:00:00 AM,1,384,466,82,219,94,71
21325,3/19/2023 12:00:00 AM,1,484,532,48,310,86,88
21325,3/20/2023 12:00:00 AM,1,319,359,40,165,90,64
21325,3/21/2023 12:00:00 AM,1,311,360,49,214,35,62
21325,3/22/2023 12:00:00 AM,0,0,0,0,0,0,0
21326,3/1/2023 12:00:00 AM,1,387,437,50,197,84,106
21326,3/2/2023 12:00:00 AM,1,452,506,54,234,91,127
21326,3/3/2023 12:00:00 AM,1,347,382,0,0,0,0
21326,3/4/2023 12:00:00 AM,1,419,495,76,222,85,112
21326,3/5/2023 12:00:00 AM,0,0,0,0,0,0,0
21326,3/6/2023 12:00:00 AM,2,504,580,71,242,76,113
21326,3/7/2023 12:00:00 AM,0,0,0,0,0,0,0
21326,3/8/2023 12:00:00 AM,1,398,465,67,286,41,71
21326,3/9/2023 12:00:00 AM,1,490,528,0,0,0,0
21326,3/10/2023 12:00:00 AM,2,366,416,39,178,47,80
21326,3/11/2023 12:00:00 AM,2,376,415,35,122,51,55
21326,3/12/2023 12:00:00 AM,2,507,618,68,281,104,122
21326,3/13/2023 12:00:00 AM,2,444,495,0,0,0,0
21326,3/14/2023 12:00:00 AM,1,446,497,51,219,96,131
21326,3/15/2023 12:00:00 AM,1,489,545,56,269,88,132
21326,3/16/2023 12:00:00 AM,0,0,0,0,0,0,0
21326,3/17/2023 12:00:00 AM,1,450,546,96,280,64,106
21326,3/18/2023 12:00:00 AM,1,457,520,63,277,71,109
21326,3/19/2023 12:00:00 AM,1,359,426,67,198,73,88
21326,3/20/2023 12:00:00 AM,1,476,544,68,207,119,150
21326,3/21/2023 12:00:00 AM,2,364,409,35,142,45,25
21326,3/22/2023 12:00:00 AM,1,445,505,60,224,99,122
21327,3/1/2023 12:00:00 AM,0,0,0,0,0,0,0
21327,3/2/2023 12:00:00 AM,0,0,0,0,0,0,0
21327,3/3/2023 12:00:00 AM,0,0,0,0,0,0,0
21327,3/4/2023 12:00:00 AM,1,506,585,79,298,62,146
21327,3/5/2023 12:00:00 AM,1,381,443,62,210,62,109
21327,3/6/2023 12:00:00 AM,2,457,496,32,236,46,103
21327,3/7/2023 12:00:00 AM,1,438,497,59,299,46,93
21327,3/8/2023 12:00:00 AM,1,488,546,58,284,86,118
21327,3/9/2023 12:00:00 AM,1,475,568,93,313,88,74
21327,3/10/2023 12:00:00 AM,1,359,422,63,250,31,78
21327,3/11/2023 12:00:00 AM,1,564,647,83,373,96,95
21327,3/12/2023 12:00:00 AM,2,467,501,31,241,33,116
21327,3/13/2023 12:00:00 AM,1,646,721,75,414,118,114
21327,3/14/2023 12:00:00 AM,1,674,770,96,396,85,193
21327,3/15/2023 12:00:00 AM,1,433,518,85,272,63,98
21327,3/16/2023 12:00:00 AM,1,294,325,0,0,0,0
21327,3/17/2023 12:00:00 AM,1,535,597,62,307,60,168
21327,3/18/2023 12:00:00 AM,1,441,515,74,325,45,71
21327,3/19/2023 12:00:00 AM,1,723,809,86,366,147,210
21327,3/20/2023 12:00:00 AM,1,384,452,68,238,73,73
21327,3/21/2023 12:00:00 AM,1,422,447,0,0,0,0
21328,3/1/2023 12:00:00 AM,1,381,439,0,0,0,0
21328,3/2/2023 12:00:00 AM,1,468,504,0,0,0,0
21328,3/3/2023 12:00:00 AM,1,407,453,46,276,62,69
21328,3/4/2023 12:00:00 AM,0,0,0,0,0,0,0
21328,3/5/2023 12:00:00 AM,0,0,0,0,0,0,0
21328,3/6/2023 12:00:00 AM,0,0,0,0,0,0,0
21328,3/7/2023 12:00:00 AM,1,401,455,54,314,37,50
21328,3/8/2023 12:00:00 AM,2,212,223,0,0,0,0
21328,3/9/2023 12:00:00 AM,1,329,361,32,220,45,64
21328,3/10/2023 12:00:00 AM,0,0,0,0,0,0,0
21328,3/11/2023 12:00:00 AM,2,616,675,59,409,65,82
21328,3/12/2023 12:00:00 AM,1,518,638,60,273,82,163
21328,3/13/2023 12:00:00 AM,2,548,620,61,347,26,33
21328,3/14/2023 12:00:00 AM,1,686,742,56,392,67,227
21328,3/15/2023 12:00:00 AM,1,247,296,49,227,9,11
21328,3/16/2023 12:00:00 AM,1,102,118,0,0,0,0
21328,3/17/2023 12:00:00 AM,0,0,0,0,0,0,0
21328,3/18/2023 12:00:00 AM,0,0,0,0,0,0,0
21328,3/19/2023 12:00:00 AM,1,468,559,91,360,50,58
21328,3/20/2023 12:00:00 AM,2,276,292,0,0,0,0
21328,3/21/2023 12:00:00 AM,2,455,521,64,309,31,28
21328,3/22/2023 12:00:00 AM,1,372,435,63,331,13,28
21411,3/1/2023 12:00:00 AM,1,410,449,39,249,62,99
21411,3/2/2023 12:00:00 AM,1,335,366,31,179,83,73
21411,3/3/2023 12:00:00 AM,1,328,371,43,144,89,95
21411,3/4/2023 12:00:00 AM,1,309,346,37,190,53,66
21411,3/5/2023 12:00:00 AM,1,506,572,66,289,83,134
21411,3/6/2023 12:00:00 AM,2,532,593,55,277,48,101
21411,3/7/2023 12:00:00 AM,1,312,345,33,188,51,73
21411,3/8/2023 12:00:00 AM,1,298,328,30,179,37,82
21411,3/9/2023 12:00:00 AM,1,384,428,44,184,95,105
21411,3/10/2023 12:00:00 AM,1,365,400,35,211,64,90
21411,3/11/2023 12:00:00 AM,1,412,457,45,206,53,153
21411,3/12/2023 12:00:00 AM,1,446,566,60,284,74,88
21411,3/13/2023 12:00:00 AM,1,314,348,34,141,64,109
21411,3/14/2023 12:00:00 AM,1,342,398,56,178,71,93
21411,3/15/2023 12:00:00 AM,1,344,401,57,211,43,90
21411,3/16/2023 12:00:00 AM,1,393,426,33,202,74,117
21411,3/17/2023 12:00:00 AM,1,390,439,49,214,83,93
21411,3/18/2023 12:00:00 AM,2,484,555,65,205,76,110
21411,3/19/2023 12:00:00 AM,2,407,452,40,190,67,79
21411,3/20/2023 12:00:00 AM,1,311,343,32,189,35,87
21411,3/21/2023 12:00:00 AM,1,388,421,33,244,56,88
21411,3/22/2023 12:00:00 AM,1,374,409,35,234,59,81
21412,3/1/2023 12:00:00 AM,1,417,477,60,245,72,100
21412,3/2/2023 12:00:00 AM,1,418,480,62,254,77,87
21412,3/3/2023 12:00:00 AM,1,469,508,39,218,94,157
21412,3/4/2023 12:00:00 AM,1,520,580,60,292,97,131
21412,3/5/2023 12:00:00 AM,1,460,534,74,294,90,76
21412,3/6/2023 12:00:00 AM,1,475,538,63,253,122,100
21412,3/7/2023 12:00:00 AM,1,418,480,62,269,67,82
21412,3/8/2023 12:00:00 AM,1,447,524,77,291,85,71
21412,3/9/2023 12:00:00 AM,1,435,485,50,258,93,84
21412,3/10/2023 12:00:00 AM,1,447,503,56,274,65,108
21412,3/11/2023 12:00:00 AM,1,426,463,37,283,65,78
21412,3/12/2023 12:00:00 AM,2,558,710,114,344,99,115
21412,3/13/2023 12:00:00 AM,1,237,285,48,150,54,33
21412,3/14/2023 12:00:00 AM,1,401,443,42,237,84,80
21412,3/15/2023 12:00:00 AM,1,421,480,59,242,117,62
21412,3/16/2023 12:00:00 AM,1,501,550,49,312,75,114
21412,3/17/2023 12:00:00 AM,1,328,379,51,163,90,75
21412,3/18/2023 12:00:00 AM,1,532,598,66,324,108,100
21412,3/19/2023 12:00:00 AM,1,397,441,44,193,89,115
21412,3/20/2023 12:00:00 AM,1,371,415,44,197,71,103
21412,3/21/2023 12:00:00 AM,1,533,626,93,302,133,98
21412,3/22/2023 12:00:00 AM,1,486,546,60,313,69,104
21413,3/1/2023 12:00:00 AM,1,400,454,54,204,111,85
21413,3/2/2023 12:00:00 AM,1,400,464,64,261,82,57
21413,3/3/2023 12:00:00 AM,1,327,393,66,205,64,58
21413,3/4/2023 12:00:00 AM,1,481,565,84,238,96,147
21413,3/5/2023 12:00:00 AM,2,680,796,116,415,146,119
21413,3/6/2023 12:00:00 AM,1,303,352,49,197,34,72
21413,3/7/2023 12:00:00 AM,1,336,421,85,250,56,30
21413,3/8/2023 12:00:00 AM,0,0,0,0,0,0,0
21413,3/9/2023 12:00:00 AM,1,206,246,40,117,38,51
21413,3/10/2023 12:00:00 AM,0,0,0,0,0,0,0
21413,3/11/2023 12:00:00 AM,1,570,665,95,357,105,108
21413,3/12/2023 12:00:00 AM,1,541,683,82,340,90,111
21413,3/13/2023 12:00:00 AM,1,346,428,82,234,72,40
21413,3/14/2023 12:00:00 AM,1,404,464,60,221,103,80
21413,3/15/2023 12:00:00 AM,1,361,411,50,219,70,72
21413,3/16/2023 12:00:00 AM,1,380,429,49,160,109,111
21413,3/17/2023 12:00:00 AM,1,282,366,84,211,50,21
21413,3/18/2023 12:00:00 AM,0,0,0,0,0,0,0
21413,3/19/2023 12:00:00 AM,1,504,605,101,305,118,81
21413,3/20/2023 12:00:00 AM,2,598,677,79,385,98,115
21413,3/21/2023 12:00:00 AM,1,267,328,61,187,32,48
21413,3/22/2023 12:00:00 AM,1,342,405,63,237,78,27
21414,3/1/2023 12:00:00 AM,1,384,419,35,331,4,49
21414,3/2/2023 12:00:00 AM,1,480,537,57,396,47,37
21414,3/3/2023 12:00:00 AM,1,233,425,0,0,0,0
21414,3/4/2023 12:00:00 AM,1,314,514,0,0,0,0
21414,3/5/2023 12:00:00 AM,1,526,585,59,367,64,95
21414,3/6/2023 12:00:00 AM,1,230,455,0,0,0,0
21414,3/7/2023 12:00:00 AM,1,425,466,41,266,49,110
21414,3/8/2023 12:00:00 AM,1,406,466,60,296,23,87
21414,3/9/2023 12:00:00 AM,1,254,475,0,0,0,0
21414,3/10/2023 12:00:00 AM,1,539,620,81,381,72,86
21414,3/11/2023 12:00:00 AM,1,513,564,51,396,55,62
21414,3/12/2023 12:00:00 AM,1,548,663,55,356,99,93
21414,3/13/2023 12:00:00 AM,1,207,357,0,0,0,0
21414,3/14/2023 12:00:00 AM,1,530,617,87,389,56,85
21414,3/15/2023 12:00:00 AM,1,388,439,51,319,59,10
21414,3/16/2023 12:00:00 AM,1,269,562,0,0,0,0
21414,3/17/2023 12:00:00 AM,1,507,573,66,426,39,42
21414,3/18/2023 12:00:00 AM,1,387,450,63,272,54,61
21414,3/19/2023 12:00:00 AM,1,367,657,0,0,0,0
21414,3/20/2023 12:00:00 AM,1,436,507,71,358,32,46
21414,3/21/2023 12:00:00 AM,1,285,482,0,0,0,0
21414,3/22/2023 12:00:00 AM,1,208,591,0,0,0,0
22101,2/24/2023 12:00:00 AM,1,390,390,0,0,0,0
22101,2/25/2023 12:00:00 AM,1,416,487,71,271,58,87
22101,2/26/2023 12:00:00 AM,1,486,548,62,325,97,64
22101,2/27/2023 12:00:00 AM,1,279,320,41,173,49,57
22101,2/28/2023 12:00:00 AM,1,354,393,39,223,56,75
22101,3/1/2023 12:00:00 AM,1,278,328,50,175,58,45
22101,3/2/2023 12:00:00 AM,1,316,360,44,191,53,72
22101,3/3/2023 12:00:00 AM,1,324,366,42,211,45,68
22101,3/4/2023 12:00:00 AM,1,422,491,69,278,67,77
22101,3/5/2023 12:00:00 AM,1,444,494,50,323,42,79
22101,3/6/2023 12:00:00 AM,1,315,362,47,211,53,51
22101,3/7/2023 12:00:00 AM,1,336,384,48,203,65,68
22101,3/8/2023 12:00:00 AM,1,322,365,43,211,59,52
22101,3/9/2023 12:00:00 AM,1,303,341,38,169,67,67
22101,3/10/2023 12:00:00 AM,1,361,415,54,234,55,72
22101,3/11/2023 12:00:00 AM,1,443,497,54,268,80,95
22101,3/12/2023 12:00:00 AM,1,411,526,55,298,72,41
22101,3/13/2023 12:00:00 AM,0,0,0,0,0,0,0
22101,3/14/2023 12:00:00 AM,0,0,0,0,0,0,0
22101,3/15/2023 12:00:00 AM,1,459,537,78,336,63,60
22101,3/16/2023 12:00:00 AM,1,422,472,50,275,64,83
22101,3/17/2023 12:00:00 AM,1,410,462,52,225,90,95
22101,3/18/2023 12:00:00 AM,1,421,483,62,244,95,82
22101,3/19/2023 12:00:00 AM,1,413,474,61,279,64,70
22101,3/20/2023 12:00:00 AM,1,367,439,72,229,69,69
22101,3/21/2023 12:00:00 AM,1,304,362,58,218,52,34
22101,3/22/2023 12:00:00 AM,0,0,0,0,0,0,0
22102,2/24/2023 12:00:00 AM,0,0,0,0,0,0,0
22102,3/22/2023 12:00:00 AM,0,0,0,0,0,0,0
22103,2/24/2023 12:00:00 AM,0,0,0,0,0,0,0
22103,2/25/2023 12:00:00 AM,1,489,567,78,359,28,102
22103,2/26/2023 12:00:00 AM,1,597,681,84,399,31,167
22103,2/27/2023 12:00:00 AM,1,293,365,72,222,24,47
22103,2/28/2023 12:00:00 AM,1,531,577,0,0,0,0
22103,3/1/2023 12:00:00 AM,2,464,522,58,361,43,60
22103,3/2/2023 12:00:00 AM,1,469,542,73,346,20,103
22103,3/3/2023 12:00:00 AM,1,462,517,55,323,44,95
22103,3/4/2023 12:00:00 AM,1,597,744,147,420,35,142
22103,3/5/2023 12:00:00 AM,1,512,584,72,364,19,129
22103,3/6/2023 12:00:00 AM,1,359,418,59,250,37,72
22103,3/7/2023 12:00:00 AM,0,0,0,0,0,0,0
22103,3/8/2023 12:00:00 AM,1,359,392,33,223,58,78
22103,3/9/2023 12:00:00 AM,1,456,541,85,342,45,69
22103,3/10/2023 12:00:00 AM,1,499,560,61,311,55,133
22103,3/11/2023 12:00:00 AM,1,613,688,75,408,35,170
22103,3/12/2023 12:00:00 AM,1,574,723,89,443,26,105
22103,3/13/2023 12:00:00 AM,3,565,596,0,0,0,0
22103,3/14/2023 12:00:00 AM,1,377,446,69,278,13,86
22103,3/15/2023 12:00:00 AM,2,353,415,59,235,9,37
22103,3/16/2023 12:00:00 AM,1,577,633,0,0,0,0
22103,3/17/2023 12:00:00 AM,1,249,313,64,216,8,25
22103,3/18/2023 12:00:00 AM,0,0,0,0,0,0,0
22103,3/19/2023 12:00:00 AM,2,600,648,0,0,0,0
22103,3/20/2023 12:00:00 AM,1,368,415,47,220,54,94
22103,3/21/2023 12:00:00 AM,1,65,68,0,0,0,0
22103,3/22/2023 12:00:00 AM,1,374,461,87,219,47,108
22110,2/24/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,2/27/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,2/28/2023 12:00:00 AM,2,213,233,0,0,0,0
22110,3/1/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,3/2/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,3/3/2023 12:00:00 AM,1,342,381,39,204,66,72
22110,3/4/2023 12:00:00 AM,2,270,299,28,76,27,51
22110,3/5/2023 12:00:00 AM,2,457,487,21,175,35,87
22110,3/6/2023 12:00:00 AM,1,121,125,0,0,0,0
22110,3/7/2023 12:00:00 AM,2,553,592,0,0,0,0
22110,3/8/2023 12:00:00 AM,1,300,327,27,182,66,52
22110,3/9/2023 12:00:00 AM,1,452,502,0,0,0,0
22110,3/10/2023 12:00:00 AM,2,311,343,26,125,13,38
22110,3/11/2023 12:00:00 AM,2,311,337,0,0,0,0
22110,3/12/2023 12:00:00 AM,2,260,283,0,0,0,0
22110,3/13/2023 12:00:00 AM,1,398,459,61,303,22,73
22110,3/14/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,3/15/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,3/16/2023 12:00:00 AM,1,525,660,135,339,64,122
22110,3/17/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,3/18/2023 12:00:00 AM,1,105,109,0,0,0,0
22110,3/19/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,3/20/2023 12:00:00 AM,0,0,0,0,0,0,0
22110,3/21/2023 12:00:00 AM,1,355,402,47,222,70,63
22110,3/22/2023 12:00:00 AM,0,0,0,0,0,0,0
22111,2/24/2023 12:00:00 AM,2,454,517,58,270,41,82
22111,2/25/2023 12:00:00 AM,0,0,0,0,0,0,0
22111,2/26/2023 12:00:00 AM,1,342,395,53,244,49,49
22111,2/27/2023 12:00:00 AM,1,395,451,56,299,41,55
22111,2/28/2023 12:00:00 AM,1,449,514,65,344,85,20
22111,3/1/2023 12:00:00 AM,1,346,391,45,204,70,72
22111,3/2/2023 12:00:00 AM,1,415,471,56,235,60,120
22111,3/3/2023 12:00:00 AM,1,452,509,57,289,86,77
22111,3/4/2023 12:00:00 AM,1,545,624,79,275,131,139
22111,3/5/2023 12:00:00 AM,1,503,578,75,309,59,135
22111,3/6/2023 12:00:00 AM,1,297,334,37,209,40,48
22111,3/7/2023 12:00:00 AM,1,427,473,46,257,81,89
22111,3/8/2023 12:00:00 AM,1,335,401,66,251,32,52
22111,3/9/2023 12:00:00 AM,1,430,489,59,263,86,81
22111,3/10/2023 12:00:00 AM,1,466,527,61,318,58,90
22111,3/11/2023 12:00:00 AM,2,579,650,66,308,46,89
22111,3/12/2023 12:00:00 AM,1,437,549,52,289,61,87
22111,3/13/2023 12:00:00 AM,1,547,623,76,353,78,116
22111,3/14/2023 12:00:00 AM,1,534,609,75,397,50,87
22111,3/15/2023 12:00:00 AM,1,427,485,58,275,44,108
22111,3/16/2023 12:00:00 AM,1,576,646,70,394,85,97
22111,3/17/2023 12:00:00 AM,1,598,719,121,365,87,146
22111,3/18/2023 12:00:00 AM,1,354,428,74,255,12,87
