Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalTimeAwake,TotalMinutesLight,TotalMinutesDeep,TotalMinutesREM
10406,11/18/22 0:00,1,389,437,48,253,81,55
10406,11/19/22 0:00,1,363,418,55,200,83,80
10406,11/20/22 0:00,2,298,336,34,151,13,40
10406,11/21/22 0:00,1,451,550,99,321,78,52
10406,11/22/22 0:00,1,513,550,37,262,97,154
10406,11/23/22 0:00,1,443,500,57,278,96,69
10406,11/24/22 0:00,2,234,240,0,0,0,0
10406,11/25/22 0:00,2,302,351,47,166,18,16
10406,11/26/22 0:00,1,440,495,55,301,82,57
10406,11/27/22 0:00,1,288,323,35,183,46,59
10406,11/28/22 0:00,2,340,384,36,135,87,30
10406,11/29/22 0:00,2,589,667,77,276,100,48
10406,11/30/22 0:00,1,225,261,36,144,41,40
10406,12/1/22 0:00,1,382,446,64,195,103,84
10406,12/2/22 0:00,1,464,498,34,257,104,103
10406,12/3/22 0:00,2,287,337,36,153,29,21
10406,12/4/22 0:00,1,431,547,116,259,118,54
10406,12/5/22 0:00,1,473,563,90,267,106,100
10406,12/6/22 0:00,1,437,499,62,266,62,109
10406,12/7/22 0:00,1,392,455,63,268,58,66
10406,12/8/22 0:00,1,431,523,92,335,54,42
10406,12/9/22 0:00,2,332,378,41,195,5,32
10406,12/10/22 0:00,2,367,416,38,136,47,31
10406,12/11/22 0:00,2,292,352,40,111,23,23
10406,12/12/22 0:00,2,327,366,29,109,48,49
10406,12/13/22 0:00,1,423,511,88,233,51,139
10406,12/14/22 0:00,1,373,419,46,227,55,91
10406,12/15/22 0:00,1,441,487,46,230,111,100
10406,12/16/22 0:00,1,269,325,56,165,52,52
10406,12/17/22 0:00,2,310,380,70,184,100,26
10406,12/18/22 0:00,1,429,506,77,289,74,66
10406,12/19/22 0:00,1,529,622,93,395,65,69
10406,12/20/22 0:00,1,344,415,71,232,49,63
10406,12/21/22 0:00,1,262,306,44,202,20,40
10406,12/22/22 0:00,1,544,613,0,0,0,0
10406,12/23/22 0:00,1,424,485,61,255,77,92
10406,12/24/22 0:00,1,555,636,81,345,117,93
10406,12/25/22 0:00,2,414,462,37,120,90,61
10406,12/26/22 0:00,1,528,621,93,343,113,72
10406,12/27/22 0:00,1,428,486,58,283,71,74
10406,12/28/22 0:00,1,303,365,62,191,44,68
10406,12/29/22 0:00,1,175,201,26,123,20,32
10406,12/30/22 0:00,1,506,590,84,256,114,136
10406,12/31/22 0:00,2,498,558,60,290,60,85
10407,10/12/22 0:00,1,476,550,74,284,91,101
10407,10/13/22 0:00,1,536,609,73,331,98,107
10407,10/14/22 0:00,2,797,972,175,589,79,129
10407,10/15/22 0:00,1,482,543,61,313,48,121
10407,10/16/22 0:00,1,409,487,78,298,0,111
10407,10/17/22 0:00,1,473,534,61,315,72,86
10407,10/18/22 0:00,1,461,524,63,267,93,101
10407,10/19/22 0:00,1,500,566,66,288,91,121
10407,10/20/22 0:00,1,510,553,43,314,91,105
10407,10/21/22 0:00,1,513,577,64,327,53,133
10407,10/22/22 0:00,1,561,619,58,424,27,110
10407,10/23/22 0:00,1,548,622,74,390,54,104
10407,10/24/22 0:00,1,461,522,61,340,40,81
10407,10/25/22 0:00,1,509,567,58,317,74,118
10407,10/26/22 0:00,1,427,467,40,305,72,50
10407,10/27/22 0:00,1,495,561,66,361,82,52
10407,10/28/22 0:00,1,473,560,87,346,78,49
10407,10/29/22 0:00,2,674,761,84,331,77,138
10407,10/30/22 0:00,2,724,824,95,405,88,116
10407,10/31/22 0:00,1,490,549,59,367,10,113
10407,11/1/22 0:00,1,470,548,78,338,54,78
10407,11/2/22 0:00,1,478,542,64,313,73,92
10407,11/3/22 0:00,1,460,519,59,313,51,96
10407,11/4/22 0:00,1,479,530,51,339,79,61
10407,11/5/22 0:00,1,639,731,92,499,44,96
10407,11/6/22 0:00,1,620,727,107,434,54,132
10407,11/7/22 0:00,1,500,561,61,346,60,94
10407,11/8/22 0:00,1,573,639,66,420,35,118
10407,11/9/22 0:00,1,466,527,61,355,22,89
10407,11/10/22 0:00,1,512,582,70,363,35,114
10407,11/11/22 0:00,1,433,473,40,277,71,85
10407,11/12/22 0:00,1,494,563,69,344,24,126
10407,11/13/22 0:00,1,678,769,91,459,89,130
10407,11/14/22 0:00,1,438,485,47,300,52,86
10407,11/15/22 0:00,1,423,482,59,271,63,89
10407,11/16/22 0:00,1,505,565,60,334,61,110
10407,11/17/22 0:00,1,564,637,73,402,59,103
10407,11/18/22 0:00,1,451,510,59,335,60,56
10407,11/19/22 0:00,1,513,588,75,360,55,98
10407,11/20/22 0:00,1,576,645,69,381,70,125
10407,11/21/22 0:00,1,489,546,57,356,61,72
10407,11/22/22 0:00,1,453,527,74,299,64,90
10407,11/23/22 0:00,2,651,742,88,359,40,104
10407,11/24/22 0:00,1,451,495,44,313,48,90
10407,11/25/22 0:00,1,507,579,72,352,52,103
10407,11/26/22 0:00,3,619,678,56,311,28,95
10407,11/27/22 0:00,1,541,597,56,369,74,98
10407,11/28/22 0:00,1,458,518,60,306,65,87
10407,11/29/22 0:00,1,438,488,50,329,32,77
10407,11/30/22 0:00,1,534,614,80,388,62,84
10407,12/1/22 0:00,1,403,474,71,267,59,77
10407,12/2/22 0:00,1,549,625,76,374,74,101
10407,12/3/22 0:00,1,594,652,58,465,32,97
10407,12/4/22 0:00,1,555,632,77,376,79,100
10407,12/5/22 0:00,1,523,617,94,394,31,98
10407,12/6/22 0:00,1,501,560,59,381,32,88
10407,12/7/22 0:00,1,447,523,76,278,101,68
10407,12/8/22 0:00,1,498,583,85,332,65,101
10407,12/9/22 0:00,1,457,535,78,318,66,73
10407,12/10/22 0:00,1,488,578,90,368,68,52
10407,12/11/22 0:00,1,522,581,59,323,43,156
10407,12/12/22 0:00,1,533,595,62,319,72,142
10407,12/13/22 0:00,1,447,501,54,277,71,99
10407,12/14/22 0:00,1,407,492,85,303,59,45
10407,12/15/22 0:00,1,427,517,90,358,28,41
10407,12/16/22 0:00,2,615,753,138,540,12,63
10407,12/17/22 0:00,1,454,553,99,255,101,98
10407,12/18/22 0:00,0,0,0,0,0,0,0
10407,12/19/22 0:00,1,592,691,99,446,45,101
10407,12/20/22 0:00,1,432,487,55,351,49,32
10407,12/21/22 0:00,2,663,818,144,361,94,144
10407,12/22/22 0:00,2,174,191,0,0,0,0
10407,12/23/22 0:00,0,0,0,0,0,0,0
10407,12/24/22 0:00,2,660,759,95,511,19,62
10407,12/25/22 0:00,0,0,0,0,0,0,0
10407,12/26/22 0:00,1,706,798,92,574,82,50
10407,12/27/22 0:00,1,591,681,90,456,70,65
10407,12/28/22 0:00,1,515,576,61,436,34,45
10407,12/29/22 0:00,1,458,501,43,254,85,119
10407,12/30/22 0:00,1,548,617,69,363,55,130
10407,12/31/22 0:00,1,511,558,47,364,23,124
10408,10/12/22 0:00,1,339,379,40,188,78,73
10408,10/13/22 0:00,1,376,450,74,204,88,84
10408,10/14/22 0:00,1,350,415,65,181,83,86
10408,10/15/22 0:00,1,550,629,79,332,76,142
10408,10/16/22 0:00,1,518,518,0,0,0,0
10408,10/17/22 0:00,0,0,0,0,0,0,0
10408,10/18/22 0:00,1,443,565,122,286,89,68
10408,10/19/22 0:00,1,244,285,41,145,72,27
10408,10/20/22 0:00,1,406,465,59,250,85,71
10408,10/21/22 0:00,2,302,371,62,114,84,49
10408,10/22/22 0:00,1,387,389,0,0,0,0
10408,10/23/22 0:00,1,523,625,102,392,69,62
10408,10/24/22 0:00,0,0,0,0,0,0,0
10408,10/25/22 0:00,2,140,244,0,0,0,0
10408,10/26/22 0:00,2,301,398,23,114,45,36
10408,10/27/22 0:00,0,0,0,0,0,0,0
10408,10/28/22 0:00,0,0,0,0,0,0,0
10408,10/29/22 0:00,1,291,586,0,0,0,0
10408,10/30/22 0:00,0,0,0,0,0,0,0
10408,10/31/22 0:00,1,328,398,70,165,75,88
10408,11/1/22 0:00,1,363,402,39,198,99,66
10408,11/2/22 0:00,1,189,222,33,153,10,26
10408,11/3/22 0:00,1,394,440,46,223,70,101
10408,11/4/22 0:00,2,339,442,30,98,87,102
10408,11/5/22 0:00,2,344,360,0,0,0,0
10408,11/6/22 0:00,0,0,0,0,0,0,0
10408,11/7/22 0:00,0,0,0,0,0,0,0
10408,11/8/22 0:00,0,0,0,0,0,0,0
10408,11/9/22 0:00,0,0,0,0,0,0,0
10408,11/10/22 0:00,0,0,0,0,0,0,0
10408,11/11/22 0:00,1,459,511,52,238,111,110
10408,11/12/22 0:00,0,0,0,0,0,0,0
10408,11/13/22 0:00,1,39,129,0,0,0,0
10408,11/14/22 0:00,0,0,0,0,0,0,0
10408,11/15/22 0:00,0,0,0,0,0,0,0
10408,11/16/22 0:00,1,390,433,43,192,80,118
10408,11/17/22 0:00,1,451,599,148,270,84,97
10408,11/18/22 0:00,1,27,89,0,0,0,0
10408,11/19/22 0:00,0,0,0,0,0,0,0
10408,11/20/22 0:00,1,103,172,0,0,0,0
10408,11/21/22 0:00,0,0,0,0,0,0,0
10408,11/22/22 0:00,1,53,83,0,0,0,0
10408,11/23/22 0:00,0,0,0,0,0,0,0
10408,11/24/22 0:00,0,0,0,0,0,0,0
10408,11/25/22 0:00,0,0,0,0,0,0,0
10408,11/26/22 0:00,0,0,0,0,0,0,0
10408,11/27/22 0:00,1,41,94,0,0,0,0
10408,11/28/22 0:00,0,0,0,0,0,0,0
10408,11/29/22 0:00,1,83,103,0,0,0,0
10408,11/30/22 0:00,1,74,89,0,0,0,0
10408,12/1/22 0:00,0,0,0,0,0,0,0
10408,12/2/22 0:00,1,377,416,39,215,89,73
10408,12/3/22 0:00,0,0,0,0,0,0,0
10408,12/4/22 0:00,0,0,0,0,0,0,0
10408,12/5/22 0:00,0,0,0,0,0,0,0
10408,12/6/22 0:00,0,0,0,0,0,0,0
10408,12/7/22 0:00,0,0,0,0,0,0,0
10408,12/8/22 0:00,0,0,0,0,0,0,0
10408,12/9/22 0:00,0,0,0,0,0,0,0
10408,12/10/22 0:00,0,0,0,0,0,0,0
10408,12/11/22 0:00,0,0,0,0,0,0,0
10408,12/12/22 0:00,1,161,218,0,0,0,0
10408,12/13/22 0:00,0,0,0,0,0,0,0
10408,12/14/22 0:00,0,0,0,0,0,0,0
10408,12/15/22 0:00,0,0,0,0,0,0,0
10408,12/16/22 0:00,0,0,0,0,0,0,0
10408,12/17/22 0:00,0,0,0,0,0,0,0
10408,12/18/22 0:00,0,0,0,0,0,0,0
10408,12/19/22 0:00,0,0,0,0,0,0,0
10408,12/20/22 0:00,0,0,0,0,0,0,0
10408,12/21/22 0:00,0,0,0,0,0,0,0
10408,12/22/22 0:00,0,0,0,0,0,0,0
10408,12/23/22 0:00,0,0,0,0,0,0,0
10408,12/24/22 0:00,0,0,0,0,0,0,0
10408,12/25/22 0:00,0,0,0,0,0,0,0
10408,12/26/22 0:00,0,0,0,0,0,0,0
10408,12/27/22 0:00,0,0,0,0,0,0,0
10408,12/28/22 0:00,0,0,0,0,0,0,0
10408,12/29/22 0:00,0,0,0,0,0,0,0
10408,12/30/22 0:00,0,0,0,0,0,0,0
10409,10/12/22 0:00,1,341,391,50,198,63,80
10409,10/13/22 0:00,0,0,0,0,0,0,0
10409,10/14/22 0:00,0,0,0,0,0,0,0
10409,10/15/22 0:00,0,0,0,0,0,0,0
10409,10/16/22 0:00,0,0,0,0,0,0,0
10409,10/17/22 0:00,0,0,0,0,0,0,0
10409,10/18/22 0:00,0,0,0,0,0,0,0
10409,10/19/22 0:00,1,351,396,45,174,101,76
10409,10/20/22 0:00,1,470,567,0,0,0,0
10409,10/21/22 0:00,1,307,348,41,173,57,77
10409,10/22/22 0:00,1,471,560,89,241,122,108
10409,10/23/22 0:00,0,0,0,0,0,0,0
10409,10/24/22 0:00,1,331,394,63,189,71,71
10409,10/25/22 0:00,1,412,484,72,262,68,82
10409,10/26/22 0:00,1,375,428,53,208,69,98
10409,10/27/22 0:00,1,346,396,50,195,79,72
10409,10/28/22 0:00,1,368,410,42,196,76,96
10409,10/29/22 0:00,1,624,731,0,0,0,0
10409,10/30/22 0:00,2,435,510,63,229,53,70
10409,10/31/22 0:00,0,0,0,0,0,0,0
10409,11/1/22 0:00,1,392,453,61,239,68,85
10409,11/2/22 0:00,1,386,441,55,200,83,103
10409,11/3/22 0:00,1,367,431,64,186,74,107
10409,11/4/22 0:00,2,483,516,0,0,0,0
10409,11/5/22 0:00,1,419,492,73,214,117,88
10409,11/6/22 0:00,0,0,0,0,0,0,0
10409,11/7/22 0:00,1,340,391,51,221,55,64
10409,11/8/22 0:00,1,513,583,0,0,0,0
10409,11/9/22 0:00,1,356,401,45,215,79,62
10409,11/10/22 0:00,1,382,453,71,252,61,69
10409,11/11/22 0:00,1,394,466,72,254,68,72
10409,11/12/22 0:00,0,0,0,0,0,0,0
10409,11/13/22 0:00,0,0,0,0,0,0,0
10409,11/14/22 0:00,1,364,415,51,198,86,80
10409,11/15/22 0:00,1,411,498,87,254,73,84
10409,11/16/22 0:00,1,400,457,57,200,96,104
10409,11/17/22 0:00,1,328,405,77,206,65,57
10409,11/18/22 0:00,1,413,471,58,211,102,100
10409,11/19/22 0:00,1,427,505,78,278,85,64
10409,11/20/22 0:00,0,0,0,0,0,0,0
10409,11/21/22 0:00,1,399,453,54,195,81,123
10409,11/22/22 0:00,0,0,0,0,0,0,0
10409,11/23/22 0:00,0,0,0,0,0,0,0
10409,11/24/22 0:00,0,0,0,0,0,0,0
10409,11/25/22 0:00,0,0,0,0,0,0,0
10409,11/26/22 0:00,0,0,0,0,0,0,0
10409,11/27/22 0:00,0,0,0,0,0,0,0
10409,11/28/22 0:00,0,0,0,0,0,0,0
10409,11/29/22 0:00,0,0,0,0,0,0,0
10409,11/30/22 0:00,1,308,349,41,163,69,76
10409,12/1/22 0:00,1,575,638,0,0,0,0
10409,12/2/22 0:00,1,449,524,75,255,81,113
10409,12/3/22 0:00,1,386,447,61,238,67,81
10409,12/4/22 0:00,1,439,506,67,249,94,96
10409,12/5/22 0:00,1,509,581,72,260,93,156
10409,12/6/22 0:00,0,0,0,0,0,0,0
10409,12/7/22 0:00,0,0,0,0,0,0,0
10409,12/8/22 0:00,1,284,323,39,179,33,72
10409,12/9/22 0:00,1,450,524,74,292,81,77
10409,12/10/22 0:00,0,0,0,0,0,0,0
10409,12/11/22 0:00,2,526,596,70,235,86,100
10409,12/12/22 0:00,1,484,559,75,308,81,95
10409,12/13/22 0:00,1,388,458,70,231,83,74
10409,12/14/22 0:00,0,0,0,0,0,0,0
10409,12/15/22 0:00,0,0,0,0,0,0,0
10409,12/16/22 0:00,0,0,0,0,0,0,0
10409,12/17/22 0:00,0,0,0,0,0,0,0
10409,12/18/22 0:00,0,0,0,0,0,0,0
10409,12/19/22 0:00,0,0,0,0,0,0,0
10409,12/20/22 0:00,0,0,0,0,0,0,0
10409,12/21/22 0:00,0,0,0,0,0,0,0
10409,12/22/22 0:00,0,0,0,0,0,0,0
10409,12/23/22 0:00,0,0,0,0,0,0,0
10409,12/24/22 0:00,0,0,0,0,0,0,0
10409,12/25/22 0:00,0,0,0,0,0,0,0
10409,12/26/22 0:00,0,0,0,0,0,0,0
10409,12/27/22 0:00,0,0,0,0,0,0,0
10409,12/28/22 0:00,0,0,0,0,0,0,0
10409,12/29/22 0:00,0,0,0,0,0,0,0
10409,12/30/22 0:00,0,0,0,0,0,0,0
10410,10/12/22 0:00,0,0,0,0,0,0,0
10410,10/13/22 0:00,1,444,508,64,287,85,72
10410,10/14/22 0:00,1,247,289,42,191,38,18
10410,10/15/22 0:00,1,461,508,47,291,69,101
10410,10/16/22 0:00,2,650,700,49,330,84,94
10410,10/17/22 0:00,1,367,428,61,234,85,48
10410,10/18/22 0:00,1,390,442,52,258,64,68
10410,10/19/22 0:00,1,448,511,63,270,98,80
10410,10/20/22 0:00,1,520,591,0,0,0,0
10410,10/21/22 0:00,1,400,458,58,297,52,51
10410,10/22/22 0:00,1,565,612,0,0,0,0
10410,10/23/22 0:00,1,377,398,0,0,0,0
10410,10/24/22 0:00,1,412,471,59,249,101,62
10410,10/25/22 0:00,2,376,445,0,0,0,0
10410,10/26/22 0:00,1,417,491,74,244,91,82
10410,10/27/22 0:00,2,506,548,42,258,84,102
10410,10/28/22 0:00,1,407,454,47,219,57,131
10410,10/29/22 0:00,1,505,577,72,253,113,139
10410,10/30/22 0:00,0,0,0,0,0,0,0
10410,10/31/22 0:00,1,405,473,68,241,87,77
10410,11/1/22 0:00,1,535,635,100,357,72,106
10410,11/2/22 0:00,1,399,455,56,264,85,50
10410,11/3/22 0:00,1,408,482,74,278,48,82
10410,11/4/22 0:00,1,372,428,56,245,74,53
10410,11/5/22 0:00,1,660,752,92,390,123,147
10410,11/6/22 0:00,1,531,648,117,371,71,89
10410,11/7/22 0:00,1,318,365,47,235,52,31
10410,11/8/22 0:00,1,472,525,0,0,0,0
10410,11/9/22 0:00,1,441,505,64,241,103,97
10410,11/10/22 0:00,1,322,378,56,184,76,62
10410,11/11/22 0:00,1,419,476,57,295,53,71
10410,11/12/22 0:00,1,386,436,50,273,48,65
10410,11/13/22 0:00,2,590,665,0,0,0,0
10410,11/14/22 0:00,1,377,438,61,211,80,86
10410,11/15/22 0:00,1,441,511,70,303,84,54
10410,11/16/22 0:00,1,272,337,65,154,65,53
10410,11/17/22 0:00,3,352,398,0,0,0,0
10410,11/18/22 0:00,1,364,429,65,252,70,42
10410,11/19/22 0:00,1,513,605,92,383,47,83
10410,11/20/22 0:00,1,450,522,72,312,34,104
10410,11/21/22 0:00,1,378,422,0,0,0,0
10410,11/22/22 0:00,1,295,310,0,0,0,0
10410,11/23/22 0:00,1,330,379,49,217,50,63
10410,11/24/22 0:00,1,615,695,80,347,107,161
10410,11/25/22 0:00,1,643,732,89,412,95,136
10410,11/26/22 0:00,1,412,471,59,284,45,83
10410,11/27/22 0:00,1,412,468,0,0,0,0
10410,11/28/22 0:00,1,385,465,80,278,58,49
10410,11/29/22 0:00,1,354,407,53,246,41,67
10410,11/30/22 0:00,0,0,0,0,0,0,0
10410,12/1/22 0:00,1,658,744,86,451,89,118
10410,12/2/22 0:00,0,0,0,0,0,0,0
10410,12/3/22 0:00,0,0,0,0,0,0,0
10410,12/4/22 0:00,0,0,0,0,0,0,0
10410,12/5/22 0:00,0,0,0,0,0,0,0
10410,12/6/22 0:00,0,0,0,0,0,0,0
10410,12/7/22 0:00,0,0,0,0,0,0,0
10410,12/8/22 0:00,1,491,564,73,360,73,58
10410,12/9/22 0:00,1,313,367,54,195,81,37
10410,12/10/22 0:00,0,0,0,0,0,0,0
10410,12/11/22 0:00,0,0,0,0,0,0,0
10410,12/12/22 0:00,0,0,0,0,0,0,0
10410,12/13/22 0:00,0,0,0,0,0,0,0
10410,12/14/22 0:00,0,0,0,0,0,0,0
10410,12/15/22 0:00,0,0,0,0,0,0,0
10410,12/16/22 0:00,0,0,0,0,0,0,0
10410,12/17/22 0:00,2,487,522,28,173,85,91
10410,12/18/22 0:00,1,731,788,0,0,0,0
10410,12/19/22 0:00,1,405,479,74,273,63,69
10410,12/20/22 0:00,1,421,489,68,284,83,54
10410,12/21/22 0:00,0,0,0,0,0,0,0
10410,12/22/22 0:00,0,0,0,0,0,0,0
10410,12/23/22 0:00,0,0,0,0,0,0,0
10410,12/24/22 0:00,1,374,430,56,231,57,86
10410,12/25/22 0:00,1,577,655,78,385,80,112
10410,12/26/22 0:00,0,0,0,0,0,0,0
10410,12/27/22 0:00,1,408,472,64,281,88,39
10410,12/28/22 0:00,1,601,681,80,426,84,91
10410,12/29/22 0:00,0,0,0,0,0,0,0
10410,12/30/22 0:00,1,437,495,58,306,43,88
10410,12/31/22 0:00,2,612,701,87,353,80,97
10412,10/12/22 0:00,0,0,0,0,0,0,0
10412,10/13/22 0:00,0,0,0,0,0,0,0
10412,10/14/22 0:00,0,0,0,0,0,0,0
10412,10/15/22 0:00,0,0,0,0,0,0,0
10412,10/16/22 0:00,0,0,0,0,0,0,0
10412,10/17/22 0:00,0,0,0,0,0,0,0
10412,10/18/22 0:00,0,0,0,0,0,0,0
10412,10/19/22 0:00,0,0,0,0,0,0,0
10412,10/20/22 0:00,0,0,0,0,0,0,0
10412,10/21/22 0:00,0,0,0,0,0,0,0
10412,10/22/22 0:00,0,0,0,0,0,0,0
10412,10/23/22 0:00,0,0,0,0,0,0,0
10412,10/24/22 0:00,0,0,0,0,0,0,0
10412,10/25/22 0:00,0,0,0,0,0,0,0
10412,10/26/22 0:00,0,0,0,0,0,0,0
10412,10/27/22 0:00,1,402,453,51,252,58,92
10412,10/28/22 0:00,1,380,453,73,198,74,108
10412,10/29/22 0:00,0,0,0,0,0,0,0
10412,10/30/22 0:00,1,192,192,0,0,0,0
10412,10/31/22 0:00,0,0,0,0,0,0,0
10412,11/1/22 0:00,0,0,0,0,0,0,0
10412,11/2/22 0:00,0,0,0,0,0,0,0
10412,11/3/22 0:00,0,0,0,0,0,0,0
10412,11/4/22 0:00,1,714,724,0,0,0,0
10412,11/5/22 0:00,1,110,110,0,0,0,0
10412,11/6/22 0:00,0,0,0,0,0,0,0
10412,11/7/22 0:00,0,0,0,0,0,0,0
10412,11/8/22 0:00,0,0,0,0,0,0,0
10412,11/9/22 0:00,0,0,0,0,0,0,0
10412,11/10/22 0:00,0,0,0,0,0,0,0
10412,11/11/22 0:00,0,0,0,0,0,0,0
10412,11/12/22 0:00,0,0,0,0,0,0,0
10412,11/13/22 0:00,0,0,0,0,0,0,0
10412,11/14/22 0:00,0,0,0,0,0,0,0
10412,11/15/22 0:00,0,0,0,0,0,0,0
10412,11/16/22 0:00,0,0,0,0,0,0,0
10412,11/17/22 0:00,0,0,0,0,0,0,0
10412,11/18/22 0:00,0,0,0,0,0,0,0
10412,11/19/22 0:00,0,0,0,0,0,0,0
10412,11/20/22 0:00,0,0,0,0,0,0,0
10412,11/21/22 0:00,0,0,0,0,0,0,0
10412,11/22/22 0:00,0,0,0,0,0,0,0
10412,11/23/22 0:00,0,0,0,0,0,0,0
10412,11/24/22 0:00,0,0,0,0,0,0,0
10412,11/25/22 0:00,0,0,0,0,0,0,0
10412,11/26/22 0:00,0,0,0,0,0,0,0
10412,11/27/22 0:00,0,0,0,0,0,0,0
10412,11/28/22 0:00,0,0,0,0,0,0,0
10412,11/29/22 0:00,0,0,0,0,0,0,0
10412,11/30/22 0:00,0,0,0,0,0,0,0
10412,12/1/22 0:00,0,0,0,0,0,0,0
10412,12/2/22 0:00,0,0,0,0,0,0,0
10412,12/3/22 0:00,0,0,0,0,0,0,0
10412,12/4/22 0:00,0,0,0,0,0,0,0
10412,12/5/22 0:00,0,0,0,0,0,0,0
10412,12/6/22 0:00,0,0,0,0,0,0,0
10412,12/7/22 0:00,0,0,0,0,0,0,0
10412,12/8/22 0:00,0,0,0,0,0,0,0
10412,12/9/22 0:00,0,0,0,0,0,0,0
10412,12/10/22 0:00,0,0,0,0,0,0,0
10412,12/11/22 0:00,0,0,0,0,0,0,0
10412,12/12/22 0:00,0,0,0,0,0,0,0
10412,12/13/22 0:00,0,0,0,0,0,0,0
10412,12/14/22 0:00,0,0,0,0,0,0,0
10412,12/15/22 0:00,0,0,0,0,0,0,0
10412,12/16/22 0:00,0,0,0,0,0,0,0
10412,12/17/22 0:00,0,0,0,0,0,0,0
10412,12/18/22 0:00,0,0,0,0,0,0,0
10412,12/19/22 0:00,0,0,0,0,0,0,0
10412,12/20/22 0:00,0,0,0,0,0,0,0
10412,12/21/22 0:00,0,0,0,0,0,0,0
10412,12/22/22 0:00,0,0,0,0,0,0,0
10412,12/23/22 0:00,0,0,0,0,0,0,0
10412,12/24/22 0:00,0,0,0,0,0,0,0
10412,12/25/22 0:00,0,0,0,0,0,0,0
10412,12/26/22 0:00,0,0,0,0,0,0,0
10412,12/27/22 0:00,0,0,0,0,0,0,0
10412,12/28/22 0:00,0,0,0,0,0,0,0
10412,12/29/22 0:00,0,0,0,0,0,0,0
10412,12/30/22 0:00,0,0,0,0,0,0,0
10413,10/12/22 0:00,0,0,0,0,0,0,0
10413,10/13/22 0:00,0,0,0,0,0,0,0
10413,10/14/22 0:00,0,0,0,0,0,0,0
10413,10/15/22 0:00,0,0,0,0,0,0,0
10413,10/16/22 0:00,0,0,0,0,0,0,0
10413,10/17/22 0:00,0,0,0,0,0,0,0
10413,10/18/22 0:00,0,0,0,0,0,0,0
10413,10/19/22 0:00,0,0,0,0,0,0,0
10413,10/20/22 0:00,0,0,0,0,0,0,0
10413,10/21/22 0:00,1,101,110,0,0,0,0
10413,10/22/22 0:00,0,0,0,0,0,0,0
10413,10/23/22 0:00,0,0,0,0,0,0,0
10413,10/24/22 0:00,0,0,0,0,0,0,0
10413,10/25/22 0:00,0,0,0,0,0,0,0
10413,10/26/22 0:00,0,0,0,0,0,0,0
10413,10/27/22 0:00,0,0,0,0,0,0,0
10413,10/28/22 0:00,0,0,0,0,0,0,0
10413,10/29/22 0:00,0,0,0,0,0,0,0
10413,10/30/22 0:00,0,0,0,0,0,0,0
10413,10/31/22 0:00,1,177,183,0,0,0,0
10413,11/1/22 0:00,0,0,0,0,0,0,0
10413,11/2/22 0:00,0,0,0,0,0,0,0
10413,11/3/22 0:00,0,0,0,0,0,0,0
10413,11/4/22 0:00,0,0,0,0,0,0,0
10413,11/5/22 0:00,0,0,0,0,0,0,0
10413,11/6/22 0:00,0,0,0,0,0,0,0
10413,11/7/22 0:00,0,0,0,0,0,0,0
10413,11/8/22 0:00,0,0,0,0,0,0,0
10413,11/9/22 0:00,0,0,0,0,0,0,0
10413,11/10/22 0:00,0,0,0,0,0,0,0
10413,11/11/22 0:00,0,0,0,0,0,0,0
10413,11/12/22 0:00,0,0,0,0,0,0,0
10413,11/13/22 0:00,0,0,0,0,0,0,0
10413,11/14/22 0:00,0,0,0,0,0,0,0
10413,11/15/22 0:00,0,0,0,0,0,0,0
10413,11/16/22 0:00,0,0,0,0,0,0,0
10413,11/17/22 0:00,0,0,0,0,0,0,0
10413,11/18/22 0:00,0,0,0,0,0,0,0
10413,11/19/22 0:00,0,0,0,0,0,0,0
10413,11/20/22 0:00,0,0,0,0,0,0,0
10413,11/21/22 0:00,0,0,0,0,0,0,0
10413,11/22/22 0:00,0,0,0,0,0,0,0
10413,11/23/22 0:00,0,0,0,0,0,0,0
10413,11/24/22 0:00,0,0,0,0,0,0,0
10413,11/25/22 0:00,0,0,0,0,0,0,0
10413,11/26/22 0:00,1,62,63,0,0,0,0
10413,11/27/22 0:00,1,96,96,0,0,0,0
10413,11/28/22 0:00,0,0,0,0,0,0,0
10413,11/29/22 0:00,0,0,0,0,0,0,0
10413,11/30/22 0:00,0,0,0,0,0,0,0
10413,12/1/22 0:00,1,95,101,0,0,0,0
10413,12/2/22 0:00,0,0,0,0,0,0,0
10413,12/3/22 0:00,1,189,210,21,110,31,48
10413,12/4/22 0:00,1,156,158,0,0,0,0
10413,12/5/22 0:00,0,0,0,0,0,0,0
10413,12/6/22 0:00,0,0,0,0,0,0,0
10413,12/7/22 0:00,0,0,0,0,0,0,0
10413,12/8/22 0:00,0,0,0,0,0,0,0
10413,12/9/22 0:00,0,0,0,0,0,0,0
10413,12/10/22 0:00,0,0,0,0,0,0,0
10413,12/11/22 0:00,0,0,0,0,0,0,0
10413,12/12/22 0:00,0,0,0,0,0,0,0
10413,12/13/22 0:00,0,0,0,0,0,0,0
10413,12/14/22 0:00,0,0,0,0,0,0,0
10413,12/15/22 0:00,0,0,0,0,0,0,0
10413,12/16/22 0:00,0,0,0,0,0,0,0
10413,12/17/22 0:00,0,0,0,0,0,0,0
10413,12/18/22 0:00,0,0,0,0,0,0,0
10413,12/19/22 0:00,0,0,0,0,0,0,0
